ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.023337,0.0,0.0,0.0,3.36934,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.079924,0.0,0.0,0.0,4.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1.01,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.005041,1.01,0.0,0.000925,0.001486,0.0,16.0,1.0,0.000932,0.0,0.0008039999999999999,0.0,-1
0.0,0.0,0.001625,5.0,0.0,1.01,0.554407,0.0,1.01,0.0,9.77668,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.286879,0.0,0.0,1.01,3.0,39.0,0.0,4.0,1.0,5.0,0.0,0.0,6.0,0.0,10.0,0.001,0.0,0.001285,0.0,0.0,7.0,1.01,4.0,0.0,1.0,1.0,0.0,0.0,1.01,0.038283,1.01,5.0,0.0,0.001486,0.001846,7.0,2.0,0.001464,1.05,0.090257,0.0,1
2.0,0.0,0.0,1.0,0.0,0.0,0.088277,0.0,0.0,0.0,1.45568,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.035206,0.0,0.0,0.0,16.0,81.0,0.0,12.0,1.0,0.0,0.0,0.0,66.0,0.0,53.0,0.0,0.0,0.0,2.02,0.0,16.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.02,0.00233,0.0,1.0,0.003586,0.0,0.0,17.0,10.0,0.00324,0.0,0.000312,0.0,1
0.0,0.0,0.023417,4.0,0.0,2.03,0.214961,0.0,10.26,0.0,8.82648,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.215315,0.0,0.0,0.0,0.0,11.0,0.0,3.0,1.0,27.0,0.0,0.0,3.0,0.0,3.0,0.0,0.002108,0.0,0.0,0.0,27.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,10.26,0.015146,2.03,4.0,0.0,0.002594,0.0,15.0,3.0,0.023528,0.0,0.007314,0.0,1
0.0,0.0,0.007051000000000002,1.0,0.0,0.0,0.031251,0.0,2.02,0.0,6.81721,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.186142,0.0,0.0,0.0,5.0,47.0,0.0,4.0,1.0,4.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,1.01,0.0,9.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.03,0.021224,1.01,1.0,0.004607,0.001486,0.0,7.0,4.0,0.010696,0.0,0.055646,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,-1
4.0,0.004006,0.0,7.0,0.0,1.02,0.429172,0.003504,0.0,0.002378,10.3796,0.0,2.04,3.09,0.0,0.0,0.0,37.0,0.002699,1.02,0.30198,0.0,0.0,4.32,16.0,188.0,0.0,10.0,1.0,1.0,0.0,0.0,45.0,0.0,115.0,0.00952,0.002641,0.008304,10.14,3.54,17.0,4.94,3.0,0.0,3.0,0.0,2.05,0.0,10.14,0.036834,1.01,9.0,0.018293,0.001486,0.009565,8.0,6.0,0.01875,5.5,0.092359,0.004362,-1
0.0,0.0,0.000375,3.0,0.0,0.0,0.113243,0.0,1.01,0.0,6.44925,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15653699999999998,0.0,0.0,0.0,0.0,11.0,0.0,3.0,1.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.01,0.010857,2.03,3.0,0.0,0.002594,0.0,15.0,3.0,0.000596,0.0,0.00528,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-1
2.0,0.0,0.002532,3.0,0.0,2.02,0.245985,0.0,3.04,0.001337,7.23572,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,2.02,0.168448,0.0,0.0,1.08,4.0,217.0,0.0,10.0,1.0,3.0,0.0,0.0,45.0,0.0,55.0,0.00024900000000000004,0.001348,0.001493,2.02,0.0,7.0,1.06,3.0,0.0,3.0,0.0,0.0,0.0,5.06,0.010023,3.17,3.0,0.001725,0.002587,0.0008029999999999999,7.0,8.0,0.004444,4.05,0.001598,0.0,1
1.0,0.00187,0.004611,29.0,0.0,1.01,0.588834,0.0008759999999999999,3.03,0.0,25.1033,0.0,1.01,2.02,0.0,1.0,1.0,126.0,0.000791,0.0,0.683134,0.0,0.005538,12.46,22.0,456.0,16.0,21.0,2.0,10.0,0.0,0.0,210.0,4.05,174.0,0.011173,0.000759,0.022514,3.09,2.39,28.0,11.66,3.0,0.0,1.0,5.0,1.01,0.0,4.09,0.074612,8.18,29.0,0.004442,0.007122,0.009902,91.0,5.0,0.0066,18.67,0.119439,0.0017329999999999995,1
8.0,0.003971,0.0020280000000000003,14.0,0.0,3.03,0.722831,0.001289,2.02,0.003725,16.8929,0.0,1.01,4.06,0.0,0.0,0.0,109.0,0.001258,3.03,0.472266,0.0,0.0,10.34,21.0,430.0,0.0,29.0,1.0,6.0,0.0,0.0,406.0,0.0,199.0,0.020028,0.00365,0.021611,4.06,5.73,26.0,13.68,8.0,1.0,3.0,2.0,3.03,0.0,5.07,0.055402,2.08,14.0,0.007194,0.003262,0.02396,23.0,11.0,0.006332,13.1,0.124749,0.004046,1
0.0,0.0,0.002273,5.0,0.0,1.01,0.083285,0.0,1.01,0.002566,11.2716,0.0,0.0,0.0,0.0,2.0,0.0,67.0,0.0,1.01,0.274125,0.0,0.0,4.07,14.0,210.0,0.0,13.0,1.0,1.0,0.0,0.0,78.0,0.0,107.0,0.005501,0.002169,0.003881,2.03,0.0,15.0,5.17,4.0,0.0,1.0,1.0,0.0,0.0,2.02,0.019056,2.02,5.0,0.003498,0.003262,0.006633,17.0,2.0,0.002538,3.14,0.009488,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.027268,0.0,0.0,0.0,2.23731,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.053999,0.0,0.0,0.0,17.0,97.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.003552000000000001,0.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.000455,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,-1
0.0,0.003261,0.0009,4.0,2.05,1.02,0.129787,0.001696,1.01,0.00185,8.59336,0.000516,2.08,4.1,0.0,0.0,0.0,21.0,0.001368,1.03,0.218639,0.0,0.000966,4.23,10.0,61.0,0.0,9.0,1.0,1.0,0.0,1.02,36.0,1.02,36.0,0.00361,0.000759,0.003975,2.03,4.83,11.0,5.34,3.0,0.0,3.0,0.0,3.03,0.00022,2.04,0.01857,3.18,4.0,0.001491,0.002483,0.004884,13.0,8.0,0.001584,5.62,0.029282,0.003864,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.033604,0.0,0.0,0.0,2.55158,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.062895,0.0,0.0,0.0,2.0,69.0,0.0,7.0,1.0,1.0,0.0,0.0,21.0,0.0,23.0,0.0,0.0,0.0,1.01,0.0,3.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.01,0.004457,1.01,1.0,0.000535,0.001486,0.0,12.0,7.0,0.000524,0.0,0.001264,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,3.0,0.0,0.0,0.003928,0.0,0.0,0.0,2.28372,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.116063,0.0,0.0,0.0,0.0,10.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.031934,0.0,3.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.118884,0.0,-1
0.0,0.004925,0.005835,5.0,0.0,2.02,0.340267,0.004283,6.18,0.000617,15.226,0.0,0.0,7.14,0.0,0.0,0.0,28.0,0.0,1.01,0.394734,0.0,0.0,8.25,14.0,200.0,0.0,19.0,1.0,14.0,0.0,0.0,171.0,0.0,104.0,0.006704000000000001,0.001884,0.006884,9.13,8.61,28.0,8.86,2.0,0.0,1.0,2.0,7.13,0.0,10.31,0.036552,1.01,6.0,0.013234,0.001486,0.006828,7.0,18.0,0.01446,9.73,0.063177,0.0048850000000000005,1
1.0,0.0036,0.001329,3.0,3.03,3.05,0.24450300000000005,0.001372,2.03,0.0026420000000000003,6.22347,0.0008089999999999999,1.01,4.08,0.0,0.0,0.0,39.0,0.002406,2.04,0.15854300000000002,0.0,0.001395,4.35,12.0,112.0,11.0,12.0,2.0,2.0,0.0,0.0,66.0,4.16,58.0,0.005178,0.0033909999999999995,0.005193,2.1,4.85,13.0,4.46,5.0,0.0,4.0,0.0,2.02,0.0,3.12,0.013503,10.24,3.0,0.0022440000000000003,0.011461,0.005082,41.0,5.0,0.004023,4.89,0.020959,0.004855,1
1.0,0.0,0.010867,3.0,0.0,0.0,0.097112,0.0,8.09,0.0,6.87477,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.16624,1.01,0.0,0.0,3.0,130.0,0.0,11.0,1.0,26.0,0.0,0.0,55.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,8.09,0.011386,1.01,3.0,0.0,0.001486,0.0,7.0,10.0,0.011839,0.0,0.005294,0.0,1
0.0,0.009866,0.0,12.0,0.0,0.0,0.123923,0.009594,0.0,0.0,16.3188,0.0,0.0,8.15,0.0,0.0,1.0,38.0,0.0,0.0,0.435704,0.0,0.0,8.15,2.0,114.0,0.0,38.0,1.0,0.0,0.0,0.0,703.0,0.0,74.0,0.011001,0.0,0.010706,2.02,12.5,2.0,8.3,1.0,0.0,1.0,1.0,8.15,0.0,2.02,0.044378,9.16,13.0,0.001185,0.012275,0.010714,44.0,38.0,0.001404,8.45,0.096674,0.01067,1
1.0,0.0,0.0,0.0,0.0,0.0,0.004036,0.0,0.0,0.0,1.2719200000000002,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.031256,0.0,0.0,0.0,11.0,94.0,0.0,10.0,1.0,3.0,0.0,0.0,45.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.002174,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.000405,0.0,-1
1.0,0.001031,0.0,7.0,1.03,2.02,0.2172,0.0,0.0,0.001462,9.01949,0.001024,1.01,2.02,0.0,0.0,0.0,39.0,0.00065,2.05,0.206164,0.0,0.0,5.16,9.0,153.0,0.0,10.0,2.0,3.0,0.0,1.01,45.0,0.0,34.0,0.003325,0.001262,0.003513,2.04,2.17,12.0,4.12,6.0,0.0,6.0,0.0,0.0,0.0,2.04,0.011377,2.03,7.0,0.001205,0.002563,0.002673,20.0,4.0,0.001337,5.57,0.0004150000000000001,0.001165,-1
0.0,0.0006730000000000001,0.0075629999999999985,3.0,0.0,1.07,0.127408,0.000789,9.15,0.000562,5.74218,0.0,0.0,1.02,0.0,0.0,0.0,8.0,0.0,1.02,0.13378900000000002,0.0,0.0,1.02,0.0,30.0,0.0,8.0,1.0,21.0,0.0,0.0,28.0,0.0,8.0,0.000687,0.000351,0.000727,0.0,1.13,21.0,1.02,12.0,0.0,7.0,0.0,1.02,0.0,9.15,0.007899,1.01,3.0,0.0,0.001486,0.000688,7.0,8.0,0.009587,1.08,0.000617,0.0006940000000000001,-1
0.0,0.001254,0.008579999999999999,6.0,0.0,2.02,0.17406,0.000968,2.02,0.001361,12.9885,0.0,0.0,2.04,0.0,0.0,0.0,58.0,0.0,2.02,0.344082,0.0,0.0,9.27,14.0,128.0,3.0,13.0,3.0,3.0,0.0,0.0,78.0,0.0,71.0,0.018664,0.001266,0.016912,5.07,2.46,17.0,7.39,4.0,0.0,4.0,0.0,2.04,0.0,6.07,0.036063,3.05,6.0,0.007654999999999999,0.002708,0.017603999999999998,48.0,10.0,0.008818000000000001,7.56,0.08456799999999999,0.001351,1
0.0,0.0,0.00629,2.0,0.0,0.0,0.054942,0.0,2.05,0.0,5.32311,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.155851,1.01,0.0,0.0,2.0,49.0,0.0,8.0,1.0,10.0,0.000718,0.0,28.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.05,0.020314,0.0,2.0,0.0,0.0,0.0,7.0,8.0,0.005668,0.0,0.056001,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-1
5.0,0.00474,0.0,16.0,0.0,1.07,0.27013400000000004,0.004118,0.0,0.0,16.4888,0.0,3.04,3.07,0.0,0.0,0.0,46.0,0.002323,0.0,0.45383,0.0,0.0,6.31,29.0,221.0,1.0,21.0,1.0,1.0,0.0,0.0,210.0,1.01,177.0,0.009592,0.000759,0.02014,7.12,4.19,30.0,12.88,0.0,0.0,0.0,1.0,3.06,0.0,7.12,0.049451,4.06,16.0,0.014130000000000004,0.005867,0.020331,19.0,16.0,0.014027,13.29,0.113984,0.005078,-1
0.0,0.0,0.0,4.0,5.5,5.51,0.160196,0.0,0.0,0.000616,4.8437199999999985,0.0020800000000000003,0.0,0.0,137.0,0.0,0.0,0.0,0.0,1.01,0.130076,0.0,0.003652,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.01,0.0,3.05,0.0,0.0,0.003716,0.0,0.0,0.0,0.0,0.0,138.0,0.0,1.0,0.0,0.0,0.000364,0.0,0.012303,3.06,4.0,0.0,0.003534,0.0,12.0,0.0,0.0,0.0,0.017081,0.0,-1
1.0,0.001677,0.01194,7.0,1.02,1.01,1.00427,0.0,5.07,0.001477,11.9562,0.000407,2.02,3.03,2.0,0.0,0.0,67.0,0.001692,2.03,0.29696100000000003,1.01,0.0,5.1,10.0,285.0,0.0,16.0,1.0,14.0,0.0,0.0,120.0,0.0,65.0,0.003235,0.000852,0.003278,3.04,3.47,23.0,4.09,12.0,0.0,7.0,0.0,0.0,0.0,6.09,0.021922,1.01,8.0,0.002186,0.001486,0.003421,10.0,14.0,0.011437,5.86,0.011182,0.002209,1
0.0,0.001375,0.0,5.0,1.01,1.01,0.237714,0.0008759999999999999,1.01,0.0,11.0202,0.000516,0.0,3.1,1.0,0.0,0.0,22.0,0.0,0.0,0.341038,0.0,0.006504,4.14,17.0,103.0,18.0,18.0,3.0,2.0,0.0,0.0,153.0,5.06,44.0,0.007445999999999999,0.000759,0.007718000000000002,4.04,5.06,18.0,5.18,1.0,0.0,0.0,1.0,3.03,0.0,4.05,0.053542,8.19,5.0,0.0075819999999999985,0.007122,0.006697,111.0,7.0,0.006712999999999999,5.48,0.152795,0.001332,1
7.0,0.0,0.001019,2.0,0.0,0.0,0.04768,0.0,1.01,0.0,2.8028,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,0.07360499999999999,0.0,0.0,1.01,10.0,172.0,0.0,20.0,1.0,3.0,0.0,0.0,190.0,0.0,102.0,0.0016239999999999998,0.0,0.001957,3.03,0.0,12.0,1.08,11.0,0.0,10.0,0.0,0.0,0.0,2.02,0.006325,1.01,2.0,0.006181,0.001486,0.001656,7.0,12.0,0.005582,1.07,0.005064,0.0,-1
0.0,0.006384,0.002177,5.0,0.0,2.04,0.108434,0.0006129999999999999,2.02,0.001361,8.71607,0.0,3.03,5.12,0.0,0.0,0.0,6.0,0.001985,2.04,0.212541,0.0,0.007031,6.31,1.0,19.0,1.0,6.0,2.0,4.0,0.0,1.01,15.0,2.03,11.0,0.007168000000000002,0.001266,0.007523,2.06,6.11,5.0,5.4,1.0,0.0,1.0,0.0,1.02,0.000559,1.04,0.015601,3.07,5.0,0.001891,0.005193,0.006443000000000001,16.0,2.0,0.001476,7.83,0.016825,0.006971,-1
1.0,0.0,0.007051000000000002,2.0,0.0,0.0,0.060401,0.0,2.02,0.0,7.82058,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.245305,0.0,0.0,0.0,4.0,88.0,0.0,6.0,1.0,6.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.007772,0.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.02,0.03965,1.01,2.0,0.0,0.001486,0.0,7.0,4.0,0.006157,1.02,0.119761,0.0,1
0.0,0.0,0.0,3.0,0.0,0.0,0.104025,0.0,0.0,0.0,4.27148,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.108468,0.0,0.0,2.09,5.0,86.0,3.0,4.0,2.0,1.0,0.0,0.0,6.0,0.0,36.0,0.002259,0.0,0.00217,1.01,0.0,6.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.008376,1.01,3.0,0.000801,0.001486,0.002082,14.0,4.0,0.0007830000000000001,2.21,0.003484000000000001,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,-1
0.0,0.000456,0.0,2.0,0.0,1.02,0.133846,0.000403,0.0,0.0,2.71633,0.0,0.0,1.03,0.0,0.0,0.0,73.0,0.0,0.0,0.06499500000000001,0.0,0.0,1.16,13.0,294.0,0.0,23.0,1.0,1.0,0.0,0.0,253.0,0.0,122.0,0.000729,0.0006,0.000729,4.06,1.63,14.0,1.29,24.0,0.0,2.0,0.0,1.02,0.0,4.06,0.0041600000000000005,2.03,3.0,0.01199,0.001815,0.000681,12.0,6.0,0.011602,1.59,0.000445,0.000547,-1
0.0,0.0,0.0,3.0,0.0,0.0,0.009485,0.0,0.0,0.0,2.28372,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.116063,0.0,0.0,0.0,1.0,16.0,0.0,9.0,1.0,6.0,0.0,0.0,36.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031934,0.0,3.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.118884,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,2.0,0.0,0.0,0.00937,0.0,0.0,0.0,3.24068,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.11316199999999997,0.0,0.0,0.0,1.0,37.0,1.0,11.0,1.0,3.0,0.0,0.0,55.0,0.0,14.0,0.0,0.0,0.0,1.01,0.0,3.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.021977,2.04,2.0,0.002039,0.003025,0.0,27.0,3.0,0.0,0.0,0.064571,0.0,1
1.0,0.0,0.008473999999999999,1.0,0.0,0.0,0.018422,0.0,2.02,0.0,1.5526,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.037473,0.0,0.0,0.0,4.0,25.0,0.0,4.0,1.0,4.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,1.01,0.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.03,0.002465,0.0,1.0,0.002039,0.0,0.0,7.0,3.0,0.008459999999999999,0.0,0.00031600000000000004,0.0,-1
4.0,0.0,0.007987000000000001,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,209.0,0.0,20.0,2.0,3.0,0.0,0.0,190.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,21.0,16.0,0.008008,0.0,0.0,0.0,1
0.0,0.000708,0.0009,3.0,0.0,1.01,0.043017,0.0008759999999999999,1.01,0.001336,9.88616,0.0,0.0,1.02,0.0,0.0,0.0,26.0,0.0,1.01,0.265308,0.0,0.0,2.08,5.0,111.0,0.0,6.0,1.0,3.0,0.0,0.0,15.0,0.0,39.0,0.001507,0.001152,0.00255,2.04,1.13,7.0,2.14,3.0,0.0,3.0,0.0,1.02,0.0,2.04,0.027647,1.01,3.0,0.0015810000000000002,0.001486,0.001525,7.0,6.0,0.001674,3.29,0.059076,0.00086,1
1.0,0.000519,0.001903,3.0,0.0,1.01,0.052593,0.000389,2.05,0.000617,5.63536,0.0,0.0,1.02,0.0,0.0,0.0,10.0,0.0,1.01,0.133442,0.0,0.0,1.05,5.0,54.0,1.0,5.0,1.0,1.0,0.0,0.0,10.0,0.0,22.0,0.0006,0.000719,0.0006259999999999999,1.02,1.07,6.0,1.04,3.0,0.0,3.0,0.0,1.02,0.0,3.07,0.008342,4.06,3.0,0.000743,0.004079,0.00066,27.0,4.0,0.002653,1.17,0.001137,0.000551,-1
