ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.000949,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,9.09329,0.0,0.0,0.0,2.0,14.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.136921,2.02,2.0,0.0,0.009791,0.0,24.0,2.0,0.0,0.0,0.175609,0.0,-1
0.0,0.0,0.013754,4.0,0.0,0.0,0.005626,0.0,1.01,0.0,1.49003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.121386,0.0,0.0,0.0,1.0,9.0,0.0,4.0,2.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.043518,1.1,4.0,0.0,0.027723,0.0,22.0,1.0,0.012518,0.0,0.116244,0.0,1
3.0,0.0,0.0,1.0,0.0,0.0,0.002078,0.0,0.0,0.0,4.8068,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,9.2181,0.0,0.0,0.0,6.0,96.0,0.0,7.0,1.0,1.0,0.0,0.0,21.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.16462100000000002,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.286827,0.0,-1
0.0,0.0,0.0,2.0,0.0,0.0,0.096789,0.0,0.0,0.0,5.65725,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.145766,0.0,0.0,0.0,0.0,22.0,19.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.001111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01212,2.02,2.0,0.0,0.009791,0.0,76.0,1.0,0.0,1.05,0.010829,0.0,-1
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,1.0,9.0,1.0,1.0,0.0,0.0,36.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.03,1.0,0.0,0.005924,0.0,35.0,4.0,0.0,0.0,0.0,0.0,-1
1.0,0.002383,0.0,4.0,0.0,0.0,0.00557,0.0023190000000000003,0.0,0.0,3.08906,0.0,0.0,1.01,0.0,0.0,0.0,8.0,0.0,0.0,9.15957,0.0,0.0,1.01,5.0,42.0,0.0,6.0,1.0,11.0,0.0,0.0,15.0,0.0,18.0,0.003043,0.0,0.00312,3.03,1.05,16.0,4.05,0.0,1.0,0.0,0.0,1.01,0.0,3.03,0.15601199999999998,1.01,6.0,0.028761,0.005924,0.028622,9.0,5.0,0.032051,1.07,0.247042,0.002647,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,-1
0.0,0.012448,0.0,9.0,0.0,1.02,0.013141,0.003194,0.0,0.002878,5.9107400000000005,0.0,0.0,4.06,0.0,0.0,0.0,7.0,0.0,1.02,9.29674,0.0,0.005368,5.12,6.0,35.0,16.0,3.0,3.0,1.0,0.0,1.01,3.0,2.17,15.0,0.017439,0.002818,0.026976,5.22,4.13,7.0,6.5,0.0,9.0,0.0,1.0,1.02,0.008626,5.22,0.192106,3.07,15.0,0.025932,0.016422,0.02973,48.0,1.0,0.030716000000000007,6.73,0.385389,0.014643000000000003,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.006014,0.0,0.0,0.0,6.00254,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.20964,0.0,0.0,0.0,1.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.148624,2.02,3.0,0.0,0.009791,0.0,9.0,3.0,0.0,0.0,0.189072,0.0,-1
0.0,0.0,0.002359,3.0,0.0,0.0,0.080636,0.0,2.02,0.0,8.01196,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.205621,0.0,0.0,0.0,2.0,58.0,0.0,15.0,1.0,4.0,0.0,0.0,105.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,2.02,0.016553000000000002,2.02,3.0,0.0,0.009791,0.0,16.0,15.0,0.002782,0.0,0.010143,0.0,-1
0.0,0.002793,0.009522,1.0,0.0,1.03,0.003675,0.002991,1.01,0.002734,4.10346,0.0,0.0,1.06,0.0,0.0,0.0,13.0,0.0,1.03,9.18766,0.0,0.0,1.07,1.0,41.0,0.0,12.0,1.0,5.0,0.0,0.0,66.0,0.0,14.0,0.002922,0.002622,0.002936,1.01,1.51,6.0,1.08,7.0,3.0,7.0,0.0,1.06,0.0,2.02,0.157601,1.01,4.0,0.003409,0.005924,0.003043,9.0,12.0,0.012142,1.21,0.259133,0.003052,-1
6.0,0.0,0.0,8.0,0.0,0.0,0.052555999999999985,0.0,0.0,0.0,13.8586,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,9.49844,0.0,0.0,0.0,22.0,527.0,0.0,20.0,1.0,5.0,0.0,0.0,190.0,0.0,182.0,0.0,0.0,0.027928,9.15,0.0,27.0,3.17,23.0,13.0,17.0,0.0,0.0,0.0,9.15,0.202119,0.0,16.0,0.042121,0.0,0.024178,0.0,14.0,0.044616,5.34,0.378357,0.0,-1
9.0,0.0,0.011171,6.0,0.0,0.0,0.012746,0.0,2.03,0.0,11.6412,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,9.4779,0.0,0.0,0.0,15.0,510.0,0.0,25.0,1.0,0.0,0.0,0.0,300.0,0.0,211.0,0.0,0.0,0.005204,8.14,0.0,15.0,2.67,51.0,12.0,51.0,0.0,0.0,0.0,9.17,0.215209,2.02,18.0,0.034547,0.009791,0.007802,16.0,16.0,0.041510000000000005,2.07,0.467812,0.0,-1
0.0,0.0,0.0,7.0,0.0,0.0,0.014599,0.0,0.0,0.0,14.3434,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.5017,0.0,0.0,1.01,14.0,125.0,0.0,5.0,1.0,1.0,0.0,0.0,10.0,0.0,49.0,0.002504,0.0,0.006825,3.06,0.0,14.0,2.06,1.0,10.0,1.0,0.0,0.0,0.0,3.06,0.199993,2.02,13.0,0.009221,0.009791,0.004013,9.0,5.0,0.008681,3.16,0.373338,0.0,-1
0.0,0.0,0.0,4.0,0.0,0.0,0.004575,0.0,0.0,0.0,6.32664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.22729,0.0,0.000797,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.152848,5.05,8.0,0.0,0.012545,0.0,17.0,0.0,0.0,0.0,0.206331,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,-1
1.0,0.0,0.0,2.0,0.0,0.0,0.002769,0.0,0.0,0.0,3.33706,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.21468,0.0,0.0,0.0,9.0,96.0,0.0,8.0,1.0,0.0,0.0,0.0,28.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.180438,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.291852,0.0,-1
0.0,0.0,0.0,3.0,0.0,0.0,0.011866,0.0,0.0,0.0,0.903836,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.026954,0.0,0.0,0.0,5.0,78.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,46.0,0.0,0.0,0.0,1.01,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0031620000000000003,2.02,3.0,0.001133,0.009791,0.0,9.0,3.0,0.00149,0.0,0.005732,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.001191,0.0,0.0,0.0,4.57121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.18643,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.152088,2.02,4.0,0.0,0.009791,0.0,16.0,1.0,0.0,0.0,0.225109,0.0,-1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,77.0,0.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,42.0,0.0,0.0,0.0,1.01,0.0,8.0,1.01,2.0,0.0,2.0,0.0,0.0,0.0,1.01,0.0,0.0,3.0,0.020279,0.0,0.013723,0.0,3.0,0.02373,0.0,0.0,0.0,1
0.0,0.0,0.0,5.0,0.0,2.02,0.030131,0.0,0.0,0.002212,9.83332,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.02,9.35375,0.0,0.0,3.06,2.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.004063000000000001,0.002348,0.002736,4.09,0.0,2.0,2.22,0.0,5.0,0.0,0.0,0.0,0.0,4.09,0.17585399999999998,0.0,13.0,0.026286,0.0,0.00269,0.0,1.0,0.030265,2.55,0.290808,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,6.0,2.0,1.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.1,3.0,0.0,0.027723,0.0,22.0,1.0,0.0,0.0,0.0,0.0,-1
0.0,0.0,0.0,3.0,0.0,0.0,0.002515,0.0,0.0,0.0,6.16641,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.25944,0.0,0.0,0.0,3.0,22.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.001327,1.01,0.0,4.0,1.01,0.0,5.0,0.0,0.0,0.0,0.0,1.01,0.170827,2.02,6.0,0.005988,0.009791,0.005195,9.0,3.0,0.006488,1.01,0.292779,0.0,-1
0.0,0.0,0.0,4.0,0.0,0.0,0.012227,0.0,0.0,0.0,5.94514,0.0,0.0,0.0,0.0,4.0,1.0,25.0,0.0,0.0,9.22122,0.0,0.0,0.0,2.0,60.0,0.0,10.0,3.0,4.0,0.0,0.0,45.0,0.0,23.0,0.0,0.0,0.01023,1.02,0.0,6.0,0.0,5.0,5.0,5.0,1.0,0.0,0.0,1.02,0.15398199999999998,2.08,7.0,0.002623,0.009791,0.0,52.0,10.0,0.0026920000000000004,3.13,0.218565,0.0,-1
1.0,0.0,0.0,5.0,0.0,0.0,0.007962,0.0,0.0,0.0,11.3548,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.38878,0.0,0.0,1.01,11.0,98.0,1.0,5.0,2.0,0.0,0.0,0.0,10.0,0.0,37.0,0.001189,0.0,0.007861,2.03,0.0,11.0,2.03,8.0,6.0,4.0,0.0,0.0,0.0,2.03,0.176533,2.02,12.0,0.00414,0.009791,0.003298,17.0,3.0,0.004286,4.05,0.277273,0.0,-1
0.0,0.0,0.0,3.0,0.0,1.01,0.008836,0.0,0.0,0.010189,8.855269999999997,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.01,9.32913,0.0,0.0,0.0,1.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.010354,0.001327,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.17464200000000002,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.01,0.294081,0.0,-1
0.0,0.0,0.0204,1.0,0.0,0.0,0.000949,0.0,4.04,0.0,1.84703,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.09329,0.0,0.0,0.0,1.0,25.0,0.0,5.0,1.0,6.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,1.01,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.03,0.136921,1.01,2.0,0.005988,0.005924,0.0,9.0,5.0,0.015045,0.0,0.175609,0.0,-1
0.0,0.000734,0.030660000000000007,4.0,0.0,1.02,0.025819,0.0011710000000000002,2.02,0.001505,5.94514,0.0,0.0,1.04,0.0,0.0,1.0,67.0,0.0,1.02,9.22122,0.0,0.0,1.14,2.0,125.0,0.0,22.0,1.0,0.0,0.0,0.0,231.0,0.0,58.0,0.001031,0.001466,0.010829,1.02,1.78,2.0,1.12,11.0,5.0,11.0,1.0,1.04,0.0,3.04,0.15398199999999998,2.04,7.0,0.002623,0.009791,0.0009,18.0,22.0,0.032682,4.41,0.218565,0.001253,-1
0.0,0.0,0.0,3.0,0.0,0.0,0.006556,0.0,0.0,0.0,10.2323,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,9.37499,0.0,0.0,0.0,1.0,33.0,0.0,7.0,1.0,1.0,0.0,0.0,21.0,0.0,14.0,0.0,0.0,0.004371,2.02,0.0,2.0,1.02,0.0,9.0,0.0,0.0,0.0,0.0,2.02,0.181273,2.02,12.0,0.007312999999999998,0.009791,0.002606,9.0,6.0,0.006201,2.04,0.317104,0.0,-1
6.0,0.0,0.0,2.0,0.0,1.03,0.00239,0.0,0.0,0.010189,3.30805,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.03,9.16371,0.0,0.0,0.0,21.0,322.0,0.0,22.0,3.0,3.0,0.0,0.0,231.0,0.0,136.0,0.0,0.010354,0.007599,0.0,0.0,24.0,0.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.155299,0.0,5.0,0.0,0.0,0.0,14.0,11.0,0.0,1.02,0.247979,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.001138,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.09329,0.0,0.0,0.0,1.0,19.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.136921,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.175609,0.0,-1
0.0,0.0,0.0,2.0,0.0,0.0,0.001578,0.0,0.0,0.0,3.37801,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.16485,0.0,0.0,0.0,4.0,54.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,1.01,0.0,4.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.01,0.154967,2.02,4.0,0.008081,0.031562,0.0,32.0,2.0,0.008214,0.0,0.247924,0.0,-1
0.0,0.0,0.007939,4.0,0.0,0.0,0.009547,0.0,1.01,0.0,1.49003,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.121386,0.0,0.0,0.0,6.0,63.0,0.0,11.0,1.0,3.0,0.0,0.0,55.0,0.0,32.0,0.0,0.0,0.004384000000000001,1.01,0.0,9.0,2.03,4.0,0.0,0.0,0.0,0.0,0.0,2.02,0.043518,0.0,4.0,0.006770999999999999,0.0,0.019184,9.0,7.0,0.019255,1.04,0.116244,0.0,1
5.0,0.001596,0.005074,9.0,0.0,1.02,0.062492,0.0,3.03,0.002456,12.458,0.0,1.02,1.02,0.0,0.0,0.0,22.0,0.002198,1.02,9.46104,0.0,0.0,4.15,10.0,123.0,0.0,7.0,1.0,2.0,0.0,0.0,21.0,0.0,54.0,0.0058590000000000005,0.002433,0.017488999999999998,11.14,1.11,12.0,7.33,6.0,15.0,6.0,0.0,0.0,0.0,14.17,0.198696,2.02,27.0,0.040196,0.009791,0.014622,9.0,2.0,0.048234,8.61,0.379001,0.00198,1
0.0,0.0,0.0,4.0,0.0,0.0,0.036776,0.0,0.0,0.0,10.2198,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,9.35596,0.0,0.0,0.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.003043,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.175283,2.02,9.0,0.0,0.009791,0.0,9.0,2.0,0.0,1.04,0.28698,0.0,-1
0.0,0.0,0.006874,3.0,0.0,0.0,0.000682,0.0,1.01,0.0,1.49003,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.121386,0.0,0.0,0.0,1.0,9.0,0.0,4.0,2.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,0.043518,1.1,3.0,0.0,0.027723,0.0,22.0,1.0,0.007262999999999999,0.0,0.116244,0.0,-1
0.0,0.027896,0.0386,3.0,0.0,1.01,0.0,0.027674,2.03,0.017874,0.0,0.0,0.0,2.05,0.0,0.0,0.0,16.0,0.0,1.01,0.0,0.0,0.0,2.12,2.0,38.0,0.0,6.0,1.0,3.0,0.0,0.0,15.0,0.0,20.0,0.031354,0.019453,0.030223000000000007,0.0,2.15,5.0,2.15,1.0,0.0,1.0,0.0,2.05,0.0,2.03,0.0,0.0,4.0,0.0,0.0,0.031107,9.0,6.0,0.036248,2.25,0.0,0.027876,1
0.0,0.001369,0.004172,12.0,0.0,1.02,0.12837,0.001158,2.02,0.010189,23.6596,0.0,0.0,1.02,0.0,2.0,0.0,18.0,0.0,1.02,9.72422,1.01,0.0,3.06,12.0,123.0,0.0,10.0,1.0,4.0,0.004973,0.0,45.0,0.0,44.0,0.004520000000000001,0.010354,0.011581,2.03,1.17,16.0,4.1,4.0,14.0,3.0,2.0,1.02,0.0,4.05,0.209196,0.0,32.0,0.015881,0.0,0.010534,0.0,8.0,0.019642,4.25,0.324498,0.001508,-1
10.0,0.0,0.0,2.0,0.0,0.0,0.006325,0.0,0.0,0.0,5.36881,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,9.23287,0.0,0.0,0.0,7.0,134.0,0.0,14.0,1.0,5.0,0.0,0.0,91.0,0.0,51.0,0.0,0.0,0.005979,0.0,0.0,10.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.16528199999999998,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,2.08,0.286407,0.0,1
0.0,0.0,0.0,2.0,0.0,0.0,0.003296,0.0,0.0,0.0,5.35876,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.21849,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.159322,2.02,5.0,0.0,0.009791,0.0,9.0,2.0,0.0,0.0,0.25043200000000004,0.0,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.002308,0.0,0.0,57.0,0.0,19.0,1.0,0.0,0.0,1.02,171.0,1.01,21.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.002921,2.02,0.0,7.03,2.0,0.0075200000000000015,0.01488,0.0,9.0,19.0,0.0073700000000000015,0.0,0.0,0.0,-1
0.0,0.0,0.0,3.0,0.0,0.0,0.007749,0.0,0.0,0.0,10.3948,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.38587,0.0,0.0,0.0,3.0,23.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,1.01,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.185814,0.0,8.0,0.0,0.0,0.002799,0.0,2.0,0.0,0.0,0.333856,0.0,-1
1.0,0.005044,0.030035000000000006,13.0,0.0,4.18,0.31964000000000004,0.001655,3.06,0.006998999999999999,23.5832,0.0,1.01,3.12,0.0,0.0,2.0,33.0,0.001326,4.18,9.83852,0.0,0.0,3.21,15.0,257.0,0.0,20.0,1.0,7.0,0.0,0.0,190.0,0.0,77.0,0.007055,0.007014,0.009909,7.11,4.62,19.0,7.45,22.0,14.0,22.0,3.0,1.03,0.0,9.14,0.26507800000000004,0.0,38.0,0.01978,0.0,0.017164,0.0,9.0,0.04648,6.69,0.518533,0.005767,-1
0.0,0.0,0.011792,7.0,0.0,0.0,0.076829,0.0,5.06,0.0,11.215,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,0.0,9.39468,1.01,0.0,1.01,5.0,140.0,0.0,19.0,1.0,44.0,0.004973,0.0,171.0,0.0,54.0,0.000916,0.0,0.006456999999999999,1.01,0.0,49.0,2.02,10.0,7.0,9.0,0.0,0.0,0.0,4.05,0.180021,2.02,15.0,0.002996,0.009791,0.003657,9.0,19.0,0.009404,3.24,0.29616,0.0,-1
0.0,0.002967,0.016288,0.0,0.0,1.01,0.004273,0.003348,4.05,0.0,3.37801,0.0,0.0,1.01,0.0,0.0,0.0,14.0,0.0,0.0,9.16485,0.0,0.0,1.04,4.0,47.0,0.0,11.0,2.0,7.0,0.0,0.0,55.0,0.0,23.0,0.003483,0.0034200000000000003,0.003498,1.01,1.1,11.0,1.07,6.0,2.0,5.0,0.0,1.01,0.0,4.06,0.154967,1.01,4.0,0.003393,0.005924,0.003418,15.0,11.0,0.01747,1.12,0.247924,0.00338,-1
1.0,0.0,0.014879,1.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.02,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.015429,0.0,0.0,0.0,-1
4.0,0.0,0.0,1.0,0.0,0.0,0.003795,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.09329,0.0,0.0,0.0,10.0,56.0,0.0,6.0,1.0,1.0,0.0,0.0,15.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.136921,2.02,3.0,0.0,0.009791,0.0,9.0,2.0,0.0,0.0,0.175609,0.0,-1
